628,Ice Hammer,Eishammer,アイスハンマー,Marteau de Glace,Martillo Hielo,Martelgelo,
629,Floral Healing,Florakur,フラワーヒール,Soin Floral,Cura Floral,Cure Floreale,
630,High Horsepower,Pferdestärke,１０まんばりき,Cavalerie Lourde,Fuerza Equina,Forza Equina,
631,Strength Sap,Kraftabsorber,ちからをすいとる,Vole-Force,Absorbefuerza,Assorbiforza,
632,Solar Blade,Solarklinge,ソーラーブレード,Lame Solaire,Cuchilla Solar,Lama Solare,
633,Leafage,Blattwerk,このは,Feuillage,Follaje,Fogliame,
634,Spotlight,Rampenlicht,スポットライト,Projecteur,Foco,Riflettore,
635,Toxic Thread,Giftfaden,どくのいと,Fil Toxique,Hilo Venenoso,Velenotela,
636,Laser Focus,Konzentration,とぎすます,Affilage,Aguzar,Concentrazione,
637,Gear Up,Hilfsmechanik,アシストギア,Engrenage,Piñón Auxiliar,Marciainpiù,
638,Throat Chop,Neck Strike,じごくづき,Exécu-Son,Golpe Mordaza,Colpo Infernale,
639,Pollen Puff,Pollenknödel,かふんだんご,Boule Pollen,Bola de Polen,Sferapolline,
640,Anchor Shot,Ankerschuss,アンカーショット,Ancrage,Anclaje,Colpo d'Ancora,
641,Psychic Terrain,Psychofeld,サイコフィールド,Champ Psychique,Campo Psíquico,Campo Psichico,
642,Lunge,Anfallen,とびかかる,Furie-Bond,Plancha,Assalto,
643,Fire Lash,Feuerpeitsche,ほのおのムチ,Fouet de Feu,Látigo Ígneo,Frusta di Fuoco,
644,Power Trip,Überheblichkeit,つけあがる,Arrogance,Chulería,Tracotanza,
645,Burn Up,Ausbrennen,もえつきる,Flamme Ultime,Llama Final,Ultima Fiamma,
646,Speed Swap,Initiativetausch,スピードスワップ,Permuvitesse,Cambiavelocidad,Velociscambio,
647,Smart Strike,Schmalhorn,スマートホーン,Estocorne,Cuerno Certero,Sottilcorno,
648,Purify,Läuterung,じょうか,Purification,Purificación,Purificazione,
649,Revelation Dance,Wecktanz,めざめるダンス,Danse Éveil,Danza Despertar,Mutadanza,
650,Core Enforcer,Sanktionskern,コアパニッシャー,Sanction Suprême,Núcleo Castigo,Nucleocastigo,
651,Trop Kick,Tropenkick,トロピカルキック,Botte Sucrette,Patada Tropical,Tropicalcio,
652,Instruct,Kommando,さいはい,Sommation,Mandato,Imposizione,
653,Beak Blast,Schnabelkanone,くちばしキャノン,Bec-Canon,Pico Cañón,Cannonbecco,
654,Clanging Scales,Schuppenrasseln,スケイルノイズ,Vibrécaille,Fregor Escamas,Clamorsquame,
655,Dragon Hammer,Drachenhammer,ドラゴンハンマー,Draco-Marteau,Martillo Dragón,Marteldrago,
656,Brutal Swing,Wirbler,ぶんまわす,Centrifugifle,Giro Vil,Vorticolpo,
657,Aurora Veil,Auroraschleier,オーロラベール,Voile Aurore,Velo Aurora,Velaurora,
658,Shell Trap,Panzerfalle,トラップシェル,Carapiège,Coraza Trampa,Gusciotrappola,
659,Fleur Cannon,Kanonenbouquet,フルールカノン,Canon Floral,Cañón Floral,Cannonfiore,
660,Psychic Fangs,Psychobeißer,サイコファング,Psycho-Croc,Psicocolmillo,Psicozanna,
661,Stomping Tantrum,Fruststampfer,じだんだ,Trépignement,Pataleta,Battipiedi,
662,Shadow Bone,Schattenknochen,シャドーボール,Os Ombre,Hueso Sombrío,Ossotetro,
663,Accelerock,Turbofelsen,アクセルロック,Vif Roc,Roca Veloz,Rocciarapida,
664,Liquidation,Aquadurchstoß,アクアブレイク,Aqua-Brèche,Hidroariete,Idrobreccia,
665,Prismatic Laser,Prisma-Laser,プリズムレーザー,Laser Prisme,Láser Prisma,Prismalaser,
666,Spectral Thief,Diebesschatten,シャドースチール,Clepto-Mânes,Robasombra,Ombrafurto,
667,Sunsteel Strike,Stahlgestirn,メテオドライブ,Choc Météore,Meteoimpacto,Astrocarica,
668,Moongeist Beam,Schattenstrahl,シャドーレイ,Rayon Spectral,Rayo Umbrío,Raggio d'Ombra,
669,Tearful Look,Tränendrüse,なみだめ,Larme à l'Œil,Ojos Llorosos,Occhionilucidi,
670,Zing Zap,Elektropikser,びりびりちくちき,Électrikipik,Electropunzada,Elettropizzico,
671,Nature's Madness,Naturzorn,しぜんのいかり,Ire de la Nature,Furia Natural,Ira della Natura,
672,Multi-Attack,Multi-Angriff,マルチアタック,Coup Varia-Type,Multiataque,Multiattacco,
673,Mind Blown,Knallkopf,ビックリヘッド,Caboche-Kaboum,Cabeza Sorpresa,Sbalorditesta,
674,Plasma Fists,Plasmafäuste,プラズマフィスト,Plasma Punch,Puños Plasma,Pugni Plasma,
675,Photon Geyser,Photonen-Geysir,フォトンゲイザー,Photo-Geyser,Géiser Fotónico,Geyser Fotonico,
676,Zippy Zap,Britzelturbo,ばちばちアクセル,Pika-Sprint,Pikaturbo,Sprintaboom,
677,Splishy Splash,Plätschersurfer,ざぶざぶサーフ,Pika-Splash,Salpikasurf,Surfasplash,
678,Floaty Fall,Schwebesturz,ふわふわフォール,Pika-Piqué,Pikapicado,Piombaflap,
679,Pika Papow,Pika-Flash,ピカピカサンダー,Pika-Fracas,Pikatormenta,Pikasaetta,
680,Bouncy Bubble,Blubbsauger,いきいきバブル,Évo-Thalasso,Vapodrenaje,Bollaslurp,
681,Buzzy Buzz,Knisterladung,びりびりエレキ,Évo-Dynamo,Joltioparálisis,Elettrozap,
682,Sizzly Slide,Flackerbrand,めらめらバーン,Évo-Flambo,Flarembestida,Fiammabam,
683,Glitzy Glow,Pulsieraura,どばどばオーラ,Évo-Psycho,Espeaura,Auraswoosh,
684,Baddy Bad,Quälzone,わるわるゾーン,Évo-Ténébro,Umbreozona,Zona Buiabuia,
685,Sappy Seed,Sprießomben,すくすくボンパー,Évo-Écolo,Leafitobombas,Bombafrush,
686,Freezy Frost,Klirrfrost,こちこちフロスト,Évo-Congélo,Glaceoprisma,Scricchiagelo,
687,Sparkly Swirl,Glitzersturm,きらきらストーム,Évo-Fabulo,Sylveotornado,Sbrilluccibufera,
688,Veevee Volley,Evo-Crash,ブイブイブレイク,Évo-Chardasso,Eeveimpacto,Eeveempatto,
689,Double Iron Bash,Panzerfäuste,ダブルパンシャー,Écrous d'Poing,Ferropuño Doble,Pugni Corazzati,
690,Max Guard,Dyna-Wall,ダイウォール,Gardomax,Maxibarrera,Dynabarriera,
691,Dynamax Cannon,Dynamax-Kanone,ダイマックスほう,Canon Dynamax,Cañón Dinamax,Cannone Dynamax,
692,Snipe Shot,Präisionsschuss,ねらいうち,Tir de Précision,Disparo Certero,Tiromirato,
693,Jaw Lock,Fesselbiss,くらいつく,Croque Fort,Presa Maxilar,Morostretto,
694,Stuff Cheeks,Backenstopfer,ほおばる,Garde-à-Joues,Atiborramiento,Riempiguance,
695,No Retreat,Finalformation,はいすいのじん,Ultime Bastion,Bastión Final,Spalle al Muro,
696,Tar Shot,Teerschuss,タールショット,Goudronnage,Alquitranazo,Colpocatrame,
697,Magic Powder,Magiepuder,まほうのこな,Poudre Magique,Polvo Mágico,Magipolvere,
698,Dragon Darts,Drachenpfeile,ドラゴンアロー,Draco-Flèches,Dracoflechas,Dragofrecce,
699,Teatime,Teatime,おちゃかい,Thérémonie,Hora del Té,Ora del Tè,
700,Octolock,Octoklammer,たこがため,Octoprise,Octopresa,Tentacolock,
701,Bolt Beak,Schockschnabel,でんげきくちばし,Prise de Bec,Electropico,Beccoshock,
702,Fishious Rend,Kiemenbiss,エラがみ,Branchicrok,Branquibocado,Branchiomorso,
703,Court Change,Seitenwechsel,コートチェンジ,Change-Côté,Cambio de Cancha,Cambiocampo,
704,Clangorous Soul,Seelentanz,ソウルビート,Dracacophonie,Estruendo Escama,Dracofonia,
705,Body Press,Body Press,ボディプレス,Big Splash,Plancha Corporal,Schiacciacorpo,
706,Decorate,Verzierung,デコレーション,Nappage,Decoración,Decorazione,
707,Drum Beating,Trommelschläge,ドラムアタック,Tambour Battant,Batería Asalto,Tamburattacco,
708,Snap Trap,Fangeisen,トラバサミ,Troquenard,Cepo,Tagliola,
709,Pyro Ball,Feuerball,かえんボール,Ballon Brûlant,Balón Ígneo,Palla Infuocata,
710,Behemoth Blade,Gigantenhieb,きょじゅうざん,Gladius Maximus,Tajo Supremo,Taglio Maestoso,
711,Behemoth Bash,Gigantenstoß,きょじゅうだん,Aegis Maxima,Embate Supremo,Colpo Maestoso,
712,Aura Wheel,Aura-Rad,オーラぐるま,Roue Libre,Rueda Aural,Ruota d'Aura,
713,Breaking Swipe,Breitseite,ワイドブレイカー,Abattage,Vasto Impacto,Vastoimpatto,
714,Branch Poke,Zweigstoß,えだづき,Tapotige,Punzada Rama,Ramostoccata,
715,Overdrive,Overdrive,オーバードライブ,Overdrive,Amplificador,Overdrive,
716,Apple Acid,Apfelsäure,りんごさん,Acide Malique,Ácido Málico,Acido Malico,
717,Grav Apple,Gravitation,Ｇのちから,Force G,Fuerza G,Forza G,
718,Spirit Break,Seelenbruch,ソウルクラッシュ,Choc Émotionnel,Choque Anímico,Frantumanima,
719,Strange Steam,Wunderdampf,ワンダースチーム,Vapeur Féérique,Cautivapor,Vapore Incantato,
720,Life Dew,Lebenstropfen,いのちのしずく,Fontaine de Vie,Gota Vital,Goccia Vitale,
721,Obstruct,Abblocker,ブロッキング,Blocage,Obstrucción,Sbarramento,
722,False Surrender,Kniefalltrick,どげざつき,Fourbette,Irreverencia,Supplicolpo,
723,Meteor Assault,Sternensturm,スターアサルト,Joute Astrale,Asalto Estelar,Sfolgorassalto,
724,Eternabeam,Unendynastrahlen,ムゲンダイビーム,Laser Infinimax,Rayo Infinito,Raggio Infinito,
725,Steel Beam,Stahlstrahl,てっていこうせん,Métalaser,Metaláser,Raggio d'Acciaio,
726,Expanding Force,Flächenmacht,ワイドフォース,Vaste Pouvoir,Vasta Fuerza,Vasterngia,
727,Steel Roller,Eisenwalze,アイアンローラー,Métalliroue,Allanador Férreo,Ferrorullo,
728,Scale Shot,Schuppenschuss,スケイルショット,Rafale Écailles,Ráfaga Escamas,Squamacolpo,
729,Meteor Beam,Meteorstrahl,メテオビーム,Laser Météore,Rayo Meteórico,Raggiometeroa,
730,Shell Side Arm,Muschelwaffe,シェルアームズ,Kokiyarme,Moluscañón,Armaguscio,
731,Misty Explosion,Nebelexplosion,ミストバースト,Explo-Brume,Bruma Explosiva,Nebbioscoppio,
732,Grassy Glide,Grasrutche,グラススライダー,Gliss'Herbe,Fitoimpluso,Erboscivolata,
733,Rising Voltage,Hochspannung,ライジングボルト,Monte-Tension,Alto Voltaje,Elettroimpennata,
734,Terrain Pulse,Feldimpuls,だいちのはどう,Champlification,Pulso de Campo,Campopulsar,
735,Skitter Smack,Krabbelkracher,はいよるいちげき,Ravage Rampant,Golpe Rastrero,Strisciacolpo,
736,Burning Jealousy,Neidflammen,しっとのほのお,Feu Envieux,Envidia Ardiente,Fiamminvidia,
737,Lash Out,Frustventil,うっぷんばらし,Cent Rancunes,Desahogo,Sforgarabbia,
738,Poltergeist,Poltergeist,ポルターガイスト,Esprit Frappeur,Poltergeist,Poltergeist,
739,Corrosive Gas,Korrosionsgas,ふしょくガス,Gaz Corrosif,Gas Corrosivo,Gas Corrosivo,
740,Coaching,Coaching,コーチング,Coaching,Motivación,Coaching,
741,Flip Turn,Rollwende,クイックターン,Eau Revoir,Viraje,Virata,
742,Triple Axel,Dreifach-Axel,トリプルアクセル,Triple Axel,Triple Axel,Triplo Axel,
743,Dual Wingbeat,Doppelflügel,ダブルウイング,Double Volée,Ala Bis,Doppia Ala,
744,Scorching Sands,Brandsand,ねっさのだいち,Sable Ardent,Arenas Ardientes,Sabbiardente,
745,Jungle Healing,Dschungelheilung,ジュングルヒール,Selve Salvatrice,Cura Selvática,Giunglacura,
746,Wicked Blow,Finstertreffer,あんこくきょうだ,Poing Obscur,Golpe Oscuro,Pugnotenebra,
747,Surging Strikes,Trefferschwall,すいりゅうれんだ,Torrent de Coups,Azote Torrencial,Idroraffica,
748,Thunder Cage,Blitzgefängnis,サンダープリズン,Voltageôle,Electrojaula,Elettrogabbia,
749,Dragon Energy,Drachenkräfte,ドラゴンエナジー,Draco-Énergie,Dracoenergía,Dragoenergia,
750,Freezing Glare,Eisiger Blick,いてつくしせん,Regard Glaçant,Mirada Heladora,Sguardo Gelido,
751,Fiery Wrath,Brennender Zorn,もえあがるいかり,Fureur Ardente,Furia Candente,Furia Ardente,
752,Thunderous Kick,Donnernder Tritt,らいめいげり,Coup Fulgurant,Patada Relámpago,Calcio Tonante,
753,Glacial Lance,Blizzardlanze,ブリザードランス,Lance de Glace,Lanza Glacial,Lancia Glaciale,
754,Astral Barrage,Astralfragmente,アストラルビット,Éclat Spectral,Orbes Espretro,Schegge Astrali,
755,Eerie Spell,Schauderspruch,ぶきみなじゅもん,Sort Sinistre,Conjuro Funesto,Inquietantesimo,
756,Dire Claw,Unheilsklauen,フェイタルクロー,Griffes Funestes,Garra Nociva,Artigli Fatali,
757,Psyshield Smash,Barrierenstoß,バリアーラッシュ,Sprint Bouclier,Asalto Barrera,Barrierassalto,
758,Power Shift,Kraftwechsel,パワーシフト,Échange Force,Cambiapoder,Scambioforza,
759,Stone Axe,Felsaxt,がんせきアックス,Hache del Pierre,Hachazo Pétreo,Rocciascure,
760,Springtide Storm,Frühlingsorkan,はるのあらし,Typhon Passionné,Ciclón Primavera,Tempesta Zefirea,
761,Mystical Power,Mythenkraft,しんぴのちから,Force Mystique,Poder Místico,Forza Mistica,
762,Raging Fury,Flammenwut,だいふんばき,Grand Courroux,Erupción de Ira,Ira Furente,
763,Wave Crash,Wallentackle,ウェーブタックル,Aquatacle,Envite Acuático,Ondaschianto,
764,Chloroblast,Chlorostrahl,クロロブラスト,Herblast,Clorofiláser,Clorofillaser,
765,Mountain Gale,Frostfallwind,ひょうざんおろし,Bise Glaciaire,Viento Carámbano,Soffio d’Iceberg,
766,Victory Dance,Siegestanz,しょうりのまい,Danse Victoire,Danza Triunfal,Danzavittoria,
767,Headlong Rush,Schmetterramme,ぶちかまし,Assaut Frontal,Arremetida,Scontro Frontale,
768,Barb Barrage,Giftstachelregen,どくばりセンボン,Multitoxik,Mil Púas Tóxicas,Mille Fielespine,
769,Esper Wing,Auraschwingen,オーラウイング,Ailes Psycho,Ala Aural,Ali d'Aura,
770,Bitter Malice,Niedertracht,うらみつらみ,Cœur de Rancœur,Rencor Reprimido,Livore,
771,Shelter,Refugium,たつにもる,Mur Fumigène,Retracción,Barricata,
772,Triple Arrows,Drillingspfeile,３ぼんのや,Triple Flèche,Triple Flecha,Triplodardo,
773,Infernal Parade,Phantomparade,ひゃっきやにう,Cortège Funèbre,Marcha Espectral,Corteo Spettrale,
774,Ceaseless Edge,Klingenschwall,ひけん・ちえなみ,Vagues à Lames,Tajo Metralla,Lama Milleflutti,
775,Bleakwind Storm,Polarorkan,こがらしあらし,Typhon Hivernal,Vendaval Gélido,Tempesta Boreale,
776,Wildbolt Storm,Donnerorkan,かみなりあらし,Typhon Fulgurant,Electormenta,Tempesta Tonante,
777,Sandsear Storm,Wüstenorkan,ねっさのあらし,Typhon Pyrosable,Simún de Arena,Tempesta Ardente,
778,Lunar Blessing,Lunargebet,みかづきのいのり,Prière Lunaire,Plegaria Lunar,Invocaluna,
779,Take Heart,Mutschub,ブレイブチャージ,Extravaillance,Bálsamo Osado,Baldimpulso,
780,Tera Blast,Tera-Ausbruch,テラバースト,Téra Explosion,Teraexplosión,Terascoppio,
781,Silk Trap,Fadenfalle,スレッドトラップ,Piège de Fil,Telatrampa,Telatrappola,
782,Axe Kick,Fersenkick,かかとおとし,Talon-Marteau,Patada Hacha,Calcio ad Ascia,
783,Last Respects,Letzte Ehre,おはかまいり,Hommage Posthume,Homenaje Póstumo,Omaggio ai KO,
784,Lumina Crash,Lichteinschlag,ルミナコリジョン,Lumino-Impact,Fotocolisión,Fotocollisione,
785,Order Up,Auftischen,いっちょうあがり,Plat du Jour,Oído Cocina,Alta Cucina,
786,Jet Punch,Düsenhieb,ジェットパンチ,Poing Sonique,Puño Jet,Pugno Jet,
787,Spicy Extract,Chili-Essenz,ハバネロエキス,Habanerage,Extracto Picante,Essenza Piccante,
788,Spin Out,Reifendrehung,ホイールスピン,Dérapage,Quemarrueda,Slittaruote,
789,Population Bomb,Mäuseplage,ネズミざん,Prolifération,Proliferación,Infestazione,
790,Ice Spinner,Eiskreisel,アイススピナー,Cryo-Pirouette,Pirueta Helada,Vortighiaccio,
791,Glaive Rush,Großklingenstoß,きょけんとつげき,Charge Glaive,Asalto Espadón,Spadoncarica,
792,Revival Blessing,Vitalsegen,さいきのいのり,Second Souffle,Plegaria Vital,Preghiera Vitale,
793,Salt Cure,Pökelsalz,いわづけ,Salaison,Salazón,Sotto Sale,
794,Triple Dive,Tauchtriade,トリプルダイブ,Triple Plongeon,Triple Inmersión,Triplo Tuffo,
795,Mortal Spin,Letalwirbler,キラースピン,Toupie Éclat,Giro Mortífero,Glitturbine,
796,Doodle,Abpausen,うつしえ,Décalquage,Decalcomanía,Ricalco,
797,Fillet Away,Abspaltung,あかたづけ,Décharnement,Deslome,Alleggerimento,
798,Kowtow Cleave,Kniefallspalter,ドゲザン,Génusection,Genufendiente,Genufendente,
799,Flower Trick,Blumentrick,トリックフラワー,Magie Florale,Truco Floral,Prestigiafiore,
800,Torch Song,Loderlied,フレアソング,Chant Flamboyant,Canto Ardiente,Canzone Ardente,
801,Aqua Step,Wogentanz,アクアステップ,Danse Aquatique,Danza Acuática,Idroballetto,
802,Raging Bull,Rasender Stier,レイジングブル,Taurogne,Furia Taurina,Scatenatoro,
803,Make It Rain,Goldrausch,ゴールドラッシュ,Ruée d’Or,Fiebre Dorada,Corsa all'Oro,
804,Psyblade,Psychoschneide,サイコブレイド,Lame Psychique,Psicohojas,Psicolama,
805,Hydro Steam,Hydrodampf,ハイドロスチーム,Hydrovapeur,Hidrovapor,Idrovapore,
806,Ruination,Verderben,カタストロフィ,Cataclysme,Calamidad,Catastrofe,
807,Collision Course,Kollisionskurs,アクセルブレイク,Nitro Crash,Nitrochoque,Turboschianto,
808,Electro Drift,Blitztour,イナズマドライブ,Turbo Volt,Electroderrape,Fulmiscatto,
809,Shed Tail,Schwanzabwurf,しっぽきり,Queulonage,Autotomía,Tagliacoda,
810,Chilly Reception,Eisige Stimmung,さむいキャグ,Neigeux de Mots,Fría acogida,Freddura,
811,Tidy Up,Aufräumen,みをけぞる,Grand Nettoyage,Limipieza General,Pulizie,
812,Snowscape,Schneelandschaft,ゆきげしき,Chute de Neige,Paisaje Nevado,Vista Innevata,
813,Pounce,Anspringen,とびつく,Bond,Brinco,Balzo,
814,Trailblaze,Wegbereiter,くさわけ,Désherbaffe,Truco Floral,Apripista,
815,Chilling Water,Kalte Dusche,ひやみず,Douche Froide,Agua fría,Doccia Fredda,
816,Hyper Drill,Hyperbohrer,ハイパードリル,Hyperceuse,Hipertaladro,Ipertrapano,
817,Twin Beam,Doppelstrahl,ツインビーム,Double Laser,Láser Doble,Doppioraggio,
818,Rage Fist,Zornesfaust,ふんどのこぶし,Poing de Colère,Puño Furia,Pugno Furibondo,
819,Armor Cannon,Rüstungskanone,アーマーキャノン,Canon Blindé,Cañón armadura,Corazza Cannone,
820,Bitter Blade,Reueschwert,むねんのつるぎ,Lame en Peine,Espada Lamento,Lama del Rimorso,
821,Double Shock,Zweifachladung,でんこうそうげき,Double Décharge,Electropalmas,Doppiolampo,
822,Gigaton Hammer,Riesenhammer,デカハンマー,Marteau Mastoc,Martillo Colosal,Granmartello,
823,Comeuppance,Vandetta,ほうふく,Vindicte,Resarcimiento,Ritorsione,
824,Aqua Cutter,Aquaschnitt,アクアカッター,Tranch'Aqua,Tajo Acuático,Idrotaglio,
825,Blazing Torque,Hitzeturbo,バーンアクセル,Crash Brûlant,Pirochoque,Turboustione,
826,Wicked Torque,Finsterturbo,ダークアクセル,Crash Obscur,Ominochoque,Turbotenebra,
827,Noxious Torque,Toxiturbo,ポイソンアクセル,Crash Toxique,Ponzochoque,Turbotossina,
828,Combat Torque,Raufturbo,ファイトアクセル,Crash Musclé,Pugnachoque,Turbotossina,
829,Magical Torque,Zauberturbo,マジカルアクセル,Crash Magique,Feerichoque,Turboincanto,
